"id","trust","check","condition","region","insecure","need","depend","purchases_market","age","wives_cowives","num_children","literate","education","sell_milk_meat","sell_handcrafts","wage_labor","farming","sell_crops","own_business","teaching","hh_size","hh_labor","urban_travel","engai_christian_same","god_mind","god_body","god_omnipotent","god_omniscient","god_omnibenevolent","god_punish","god_reward","rituals_frequency","prayer_frequency","disagree_god_frequency","maasai_all_cattle","polygyny","moran_eating","cattle_raid","educate_children","educate_women","cattle_over_cash","belief_god_important","children_share_religious","others_share_religious","farming_good","female_circumcision","maasai_worry_future","god_comfort_safety","donkeys","chickens","cattle","goats","sheep","roof","solar","wealth","TLU","MI","pc1"
119,0,1,0,1,-0.666592831308867,-0.594546215193426,-0.462663810470107,-1.96598961184355,-0.955791892178597,-0.145524612552309,-0.816984737250339,-0.553868238699235,-0.543920082920068,-0.344778632082909,-0.404446227720985,-0.383798889135426,0.470994425436512,1.14102011853324,-0.428242703225049,-0.19157898882856,-0.583200579272332,-0.288235844866633,-0.710970667395086,0.598425859395001,1.02567674223057,0.310985050004735,0.366335142526423,0.439350639938584,0.401534845940876,0.97714399677625,0.821475270117564,-0.792811682807302,-0.651576973620579,-0.468210972221005,0.148702013999181,1.1118277547043,-1.22308117536871,-0.67110809754479,0.924642859287258,0.0577457057365734,1.19898554305155,-0.0510840685451281,-0.952295038030281,-0.816615147591407,0.0470879278822029,1.29795672625595,-0.313812758720283,0.989035497072923,-0.174301394710255,-0.0661528039611607,-0.306048478745851,-0.34358376783043,-0.118874227435617,-0.420974243338464,-0.574358974358974,-0.336888596928729,-0.31817510796233,-0.903750593092228,0.116782391445241
120,0,1,0,1,-1.23904850705122,-0.0456029532085919,-0.799762731745548,-0.609094941092634,-0.955791892178597,-0.657134578556522,-0.816984737250339,-0.553868238699235,-0.543920082920068,-0.344778632082909,2.48445539885748,2.59395111277736,0.470994425436512,-0.880472217450844,-0.428242703225049,-0.19157898882856,-0.396476807893784,-0.288235844866633,0.213702165922222,-0.748032324243752,-1.41641073927079,0.310985050004735,-3.55868424168525,0.439350639938584,0.401534845940876,-0.478865269943328,-2.47909501160479,-0.792811682807302,-1.27542726751262,-0.468210972221005,0.909110040131357,1.1118277547043,2.10251718666101,-0.67110809754479,-3.50183891389642,0.0577457057365734,1.19898554305155,-2.34986715307589,-2.96418596344637,-1.84308670182642,1.10656630523177,1.29795672625595,0.568785625180513,0.989035497072923,-0.346309350016427,-0.278030112021818,-0.384096787363843,-0.432085596979653,-0.441902019380228,-0.420974243338464,-0.574358974358974,-0.829095962571352,-0.434766885530047,-0.104756944975326,1.20043476263425
121,0,1,0,1,-0.809706750244455,-0.320074584201009,0.211534032080781,-0.609094941092634,-1.14415963735248,-1.16874454456073,-0.966069543317919,-0.553868238699235,-0.543920082920068,-0.344778632082909,-0.404446227720985,-0.383798889135426,0.470994425436512,-0.880472217450844,-0.428242703225049,-0.19157898882856,-0.676562464961607,-0.404252061494527,2.98772066587415,0.598425859395001,1.02567674223057,-1.00923450190216,0.366335142526423,0.439350639938584,0.401534845940876,-0.478865269943328,-0.828809870743613,-0.792811682807302,-1.27542726751262,-0.468210972221005,0.909110040131357,1.1118277547043,-0.391681584861278,0.901801506075812,-0.181977584008662,1.05719061271573,1.19898554305155,-0.0510840685451281,1.05959588738581,1.23632796087861,0.0470879278822029,1.29795672625595,0.568785625180513,-1.2933541115569,0.513730426514435,-0.278030112021818,0.452135090686067,10.5716418272405,7.95682057117966,-0.420974243338464,1.73333333333333,-0.829095962571352,2.07864602433141,-0.903750593092228,1.25084642727419
122,0,1,0,1,-0.666592831308867,-0.686036758857567,-1.00202208451081,-0.609094941092634,-0.830213395396008,-0.145524612552309,-0.220645512980019,1.79745918974092,1.39865164179446,-0.344778632082909,-0.404446227720985,2.59395111277736,0.470994425436512,1.14102011853324,2.32474610322169,-0.19157898882856,-0.489838693583058,-0.17221962823874,2.98772066587415,0.598425859395001,1.02567674223057,-1.00923450190216,0.366335142526423,-1.4616857828726,0.401534845940876,-0.478865269943328,0.821475270117564,-0.792811682807302,-1.27542726751262,-0.468210972221005,0.909110040131357,1.1118277547043,1.27111759615358,1.68825630788611,-1.28859802730458,-1.94114410822174,-1.58216648979999,-2.34986715307589,-1.95824050073832,-0.816615147591407,-3.1313472041665,1.29795672625595,-0.313812758720283,-0.152159307241988,-0.518317305322599,-0.278030112021818,-0.361797270615845,-0.417335292121449,-0.280388123407923,-0.420974243338464,-0.574358974358974,-0.336888596928729,-0.414288236074359,-0.104756944975326,0.69660071741802
123,0,1,0,1,-0.666592831308867,-0.594546215193426,0.211534032080781,-0.609094941092634,-0.767424147004713,0.366085353451903,0.0775240991551416,-0.553868238699235,-0.543920082920068,-0.344778632082909,-0.404446227720985,-0.383798889135426,0.470994425436512,-0.880472217450844,-0.428242703225049,-0.19157898882856,-0.0230292651366876,-0.0562034116108462,-0.710970667395086,-0.748032324243752,-1.41641073927079,-1.00923450190216,0.366335142526423,0.439350639938584,0.401534845940876,0.97714399677625,0.821475270117564,1.42771896405962,0.596123614163508,-0.468210972221005,0.909110040131357,0.160644314367921,-1.22308117536871,1.68825630788611,0.924642859287258,-1.94114410822174,1.19898554305155,-1.20047561081051,0.0536504246777623,0.209856406643602,1.10656630523177,-0.280639292163449,-0.313812758720283,0.989035497072923,0.341722471208262,1.84074296858475,0.730879050036036,0.0989253779156875,0.204153564508994,-0.420974243338464,-0.574358974358974,0.155318768713895,0.684732618047569,-0.903750593092228,0.376061917533419
124,0,1,0,1,-0.0941371555665197,0.503340308776243,0.211534032080781,-0.609094941092634,-1.14415963735248,-0.145524612552309,-0.220645512980019,1.79745918974092,3.34122336650899,-0.344778632082909,-0.404446227720985,-0.383798889135426,0.470994425436512,-0.880472217450844,-0.428242703225049,-0.19157898882856,-0.209753036515236,-0.288235844866633,0.213702165922222,0.598425859395001,1.02567674223057,-1.00923450190216,-1.59617454957942,0.439350639938584,0.401534845940876,-0.478865269943328,-0.828809870743613,-0.0526348005183271,0.596123614163508,-0.468210972221005,0.909110040131357,1.1118277547043,1.27111759615358,0.115346704265511,-0.181977584008662,0.0577457057365734,1.19898554305155,-0.0510840685451281,1.05959588738581,-0.816615147591407,0.0470879278822029,-0.280639292163449,-0.313812758720283,-0.152159307241988,0.0837105382490039,-0.278030112021818,0.463284849060065,0.216927816781319,-0.19963117542177,-0.420974243338464,-0.574358974358974,-0.336888596928729,0.406222985450211,-0.903750593092228,0.164326440151219
125,NA,NA,NA,1,-2.24084593960032,-0.594546215193426,2.23412755973344,-0.609094941092634,-1.01858114056989,-0.657134578556522,-0.816984737250339,-0.553868238699235,-0.543920082920068,-0.344778632082909,-0.404446227720985,-0.383798889135426,-2.11373108000776,-0.880472217450844,-0.428242703225049,-0.19157898882856,-0.583200579272332,-0.288235844866633,-0.710970667395086,-0.748032324243752,1.02567674223057,-1.00923450190216,0.366335142526423,0.439350639938584,0.401534845940876,-0.478865269943328,-0.828809870743613,-0.792811682807302,-1.27542726751262,-0.468210972221005,0.148702013999181,1.1118277547043,-0.391681584861278,-0.67110809754479,-0.181977584008662,-1.94114410822174,-0.655115812182807,-0.0510840685451281,-1.95824050073832,1.23632796087861,0.0470879278822029,1.29795672625595,1.45138400908131,-0.152159307241988,-0.432313327669513,-0.278030112021818,-0.350647512241846,-0.255081938681206,-0.344993681796845,-0.420974243338464,-0.574358974358974,-0.829095962571352,-0.388348613430488,-0.903750593092228,1.03947346210321
126,0,1,0,1,-0.0941371555665197,-0.869017846185844,0.211534032080781,0.747799729658283,2.37203827256002,1.38930528546033,0.822948129493042,-0.553868238699235,-0.543920082920068,-0.344778632082909,-0.404446227720985,-0.383798889135426,-2.11373108000776,-0.880472217450844,-0.428242703225049,5.19658007197469,-0.209753036515236,0.291845238272834,-0.710970667395086,-2.0944905078825,-0.195366998520109,-1.00923450190216,0.366335142526423,0.439350639938584,0.401534845940876,0.97714399677625,0.821475270117564,-0.792811682807302,0.596123614163508,-0.468210972221005,0.909110040131357,1.1118277547043,-1.22308117536871,0.901801506075812,0.924642859287258,-0.941699201242581,1.19898554305155,-2.34986715307589,0.0536504246777623,1.23632796087861,-1.01239044946736,0.508658717046252,-0.313812758720283,-0.152159307241988,1.20176224773912,2.37043623873639,1.84585488743592,0.762689096534863,0.284910512495147,-0.420974243338464,-0.574358974358974,1.13973349999914,1.77829249898131,-0.104756944975326,0.94997552659261
127,0.5,1,0,1,0.478318520175828,-0.594546215193426,0.211534032080781,-0.609094941092634,-0.893002643787302,-1.16874454456073,-0.966069543317919,-0.553868238699235,-0.543920082920068,-0.344778632082909,-0.404446227720985,-0.383798889135426,0.470994425436512,-0.880472217450844,-0.428242703225049,-0.19157898882856,-0.583200579272332,-0.288235844866633,-0.710970667395086,0.598425859395001,-0.195366998520109,-1.00923450190216,0.366335142526423,0.439350639938584,0.401534845940876,0.97714399677625,0.821475270117564,-0.792811682807302,0.596123614163508,-0.468210972221005,0.909110040131357,0.160644314367921,0.439718005646151,-0.67110809754479,-0.181977584008662,0.0577457057365734,0.271934865434373,1.09830747372025,-0.952295038030281,-1.84308670182642,0.0470879278822029,-0.280639292163449,-1.19641114262108,0.989035497072923,0.943750314779865,-0.278030112021818,1.28836696873598,0.762689096534863,0.0103368893422276,-0.420974243338464,-0.574358974358974,-1.32130332821398,1.24994334302456,-0.903750593092228,0.27627173576948
128,0,1,0,1,-0.666592831308867,-0.457310399697218,2.23412755973344,-0.609094941092634,-0.390688656656945,0.877695319456115,-0.0715607069124385,-0.553868238699235,-0.543920082920068,-0.344778632082909,-0.404446227720985,-0.383798889135426,-2.11373108000776,-0.880472217450844,-0.428242703225049,-0.19157898882856,-0.209753036515236,-0.0562034116108462,1.13837499923953,-0.748032324243752,-0.195366998520109,0.310985050004735,0.366335142526423,-1.4616857828726,0.401534845940876,-0.478865269943328,-0.828809870743613,-0.792811682807302,-1.27542726751262,-0.468210972221005,0.909110040131357,0.160644314367921,-0.391681584861278,0.115346704265511,0.924642859287258,-2.94058901520089,1.19898554305155,-1.20047561081051,-0.952295038030281,-0.816615147591407,0.0470879278822029,1.29795672625595,0.568785625180513,0.989035497072923,0.341722471208262,-0.278030112021818,-0.105352828013873,-0.461586206696061,-0.280388123407923,-0.420974243338464,-0.574358974358974,0.647526134356518,-0.130317630288818,-0.903750593092228,1.43975501096087
129,0,1,0,1,-0.666592831308867,-0.182838768704801,2.23412755973344,0.747799729658283,-0.641845650222124,0.366085353451903,0.673863323425462,-0.553868238699235,-0.543920082920068,-0.344778632082909,-0.404446227720985,-0.383798889135426,-2.11373108000776,-0.880472217450844,-0.428242703225049,-0.19157898882856,-0.0230292651366876,-0.0562034116108462,-0.710970667395086,0.598425859395001,-1.41641073927079,1.63120460191163,-1.59617454957942,-1.4616857828726,0.401534845940876,-0.478865269943328,-0.828809870743613,-0.792811682807302,-1.27542726751262,-0.468210972221005,0.909110040131357,1.1118277547043,-1.22308117536871,0.901801506075812,0.924642859287258,0.0577457057365734,1.19898554305155,-0.0510840685451281,-0.952295038030281,-0.816615147591407,0.0470879278822029,-1.85923531058285,-0.313812758720283,-0.152159307241988,4.29790544325023,-0.278030112021818,0.730879050036036,2.90148330097443,1.98080642020436,-0.420974243338464,1.73333333333333,0.647526134356518,1.4028505922937,-0.104756944975326,1.5175600079282
130,0,1,0,1,-0.0941371555665197,-0.539651888994943,-0.462663810470107,-1.96598961184355,2.05809203060355,2.92413518347296,4.99732269938529,-0.553868238699235,-0.543920082920068,-0.344778632082909,-0.404446227720985,-0.383798889135426,0.470994425436512,1.14102011853324,-0.428242703225049,-0.19157898882856,2.12429410571662,1.80005605443545,1.13837499923953,-0.748032324243752,-1.41641073927079,0.310985050004735,0.366335142526423,0.439350639938584,0.401534845940876,-0.478865269943328,-2.47909501160479,-0.792811682807302,0.596123614163508,-0.468210972221005,-1.37211403826517,0.160644314367921,-1.22308117536871,1.68825630788611,0.924642859287258,0.0577457057365734,1.19898554305155,-1.20047561081051,-0.952295038030281,-0.816615147591407,1.10656630523177,0.508658717046252,-0.313812758720283,0.989035497072923,7.05003272814898,-0.278030112021818,0.507883882556061,2.90148330097443,1.17323694034283,-0.420974243338464,1.73333333333333,3.10856296256964,1.36189329338232,-0.903750593092228,1.35789256882418
131,0,1,0,1,-0.666592831308867,-0.320074584201009,0.211534032080781,2.1046944004092,-0.767424147004713,-0.145524612552309,-0.518815125115179,-0.553868238699235,-0.543920082920068,-0.344778632082909,-0.404446227720985,-0.383798889135426,-2.11373108000776,-0.880472217450844,2.32474610322169,-0.19157898882856,-0.30311492220451,-0.17221962823874,-0.710970667395086,0.598425859395001,1.02567674223057,-1.00923450190216,-1.59617454957942,-1.4616857828726,0.401534845940876,-0.478865269943328,-0.828809870743613,1.42771896405962,0.596123614163508,-0.468210972221005,0.148702013999181,-0.790539125968454,0.439718005646151,0.901801506075812,-0.181977584008662,1.05719061271573,0.271934865434373,1.09830747372025,-0.952295038030281,0.209856406643602,0.0470879278822029,1.29795672625595,-0.313812758720283,0.989035497072923,-0.260305372363341,-0.278030112021818,-0.22800017012786,-0.387834682405041,-0.118874227435617,-0.420974243338464,-0.574358974358974,-0.336888596928729,-0.262746230102267,0.694236703141575,0.342191106780268
132,0,1,0,1,-0.666592831308867,-0.759229193788877,-0.799762731745548,2.1046944004092,1.4301995466906,0.877695319456115,-0.369730319047599,-0.553868238699235,-0.543920082920068,-0.344778632082909,-0.404446227720985,-0.383798889135426,0.470994425436512,1.14102011853324,2.32474610322169,-0.19157898882856,-0.30311492220451,0.0598128050170473,2.06304783255684,0.598425859395001,1.02567674223057,-1.00923450190216,0.366335142526423,-1.4616857828726,0.401534845940876,-0.478865269943328,-0.828809870743613,-0.792811682807302,-1.27542726751262,-0.468210972221005,0.909110040131357,0.160644314367921,2.10251718666101,0.901801506075812,0.924642859287258,0.0577457057365734,1.19898554305155,-1.20047561081051,1.05959588738581,-0.816615147591407,0.0470879278822029,-0.280639292163449,0.568785625180513,-1.2933541115569,-0.174301394710255,0.251663158129825,-0.328347995493849,-0.34358376783043,-0.118874227435617,-0.420974243338464,-0.574358974358974,0.647526134356518,-0.336469368142745,1.49323035125847,0.576820934183885
133,0,1,0,1,-0.666592831308867,-0.137093496872733,-1.00202208451081,0.747799729658283,0.61393931760377,-0.145524612552309,-0.369730319047599,-0.553868238699235,-0.543920082920068,2.88752104369436,-0.404446227720985,-0.383798889135426,0.470994425436512,1.14102011853324,2.32474610322169,-0.19157898882856,-0.209753036515236,-0.17221962823874,1.13837499923953,0.598425859395001,-0.195366998520109,0.310985050004735,0.366335142526423,0.439350639938584,0.401534845940876,-0.478865269943328,-0.828809870743613,-0.792811682807302,-1.27542726751262,-0.468210972221005,0.909110040131357,0.160644314367921,2.10251718666101,0.115346704265511,-0.181977584008662,-0.941699201242581,1.19898554305155,-0.0510840685451281,1.05959588738581,0.209856406643602,1.10656630523177,0.508658717046252,1.45138400908131,-0.152159307241988,-0.346309350016427,-0.0131834769459964,-0.361797270615845,-0.417335292121449,-0.280388123407923,-0.420974243338464,-0.574358974358974,-0.336888596928729,-0.399953181455378,1.49323035125847,0.167670509695327
134,0,1,0,1,-0.666592831308867,-0.64944054139191,0.211534032080781,-1.96598961184355,0.488360820821181,0.877695319456115,0.673863323425462,-0.553868238699235,-0.543920082920068,-0.344778632082909,-0.404446227720985,-0.383798889135426,-2.11373108000776,-0.880472217450844,2.32474610322169,-0.19157898882856,0.443780163309683,0.639893888156515,-0.710970667395086,0.598425859395001,-0.195366998520109,-1.00923450190216,0.366335142526423,0.439350639938584,-1.21177480292871,-0.478865269943328,-0.828809870743613,-0.792811682807302,-1.27542726751262,-0.468210972221005,0.148702013999181,0.160644314367921,0.439718005646151,0.901801506075812,0.924642859287258,1.05719061271573,1.19898554305155,1.09830747372025,0.0536504246777623,0.209856406643602,1.10656630523177,1.29795672625595,0.568785625180513,0.989035497072923,-0.174301394710255,-0.278030112021818,-0.31719823711985,-0.417335292121449,-0.280388123407923,-0.420974243338464,-0.574358974358974,0.647526134356518,-0.348756557816157,-1.70274424120913,0.945309063523726
135,NA,1,0,1,-0.0941371555665197,-0.0456029532085919,0.211534032080781,0.747799729658283,-0.641845650222124,-0.657134578556522,-0.667899931182759,1.79745918974092,1.39865164179446,-0.344778632082909,-0.404446227720985,-0.383798889135426,0.470994425436512,-0.880472217450844,-0.428242703225049,-0.19157898882856,-0.396476807893784,-0.288235844866633,-0.710970667395086,0.598425859395001,-0.195366998520109,-1.00923450190216,0.366335142526423,0.439350639938584,0.401534845940876,0.97714399677625,0.821475270117564,-0.0526348005183271,0.596123614163508,-0.468210972221005,0.148702013999181,0.160644314367921,-0.391681584861278,0.901801506075812,-0.181977584008662,0.0577457057365734,0.271934865434373,-0.0510840685451281,0.0536504246777623,0.209856406643602,0.0470879278822029,0.508658717046252,-1.19641114262108,-0.152159307241988,-0.432313327669513,-0.0131834769459964,10.765661586635,2.45897415522831,7.63379277923505,-0.420974243338464,-0.574358974358974,-0.829095962571352,10.0660019336983,-0.104756944975326,0.873647822649609
136,NA,1,0,1,-0.666592831308867,-0.388692491949113,0.211534032080781,0.747799729658283,1.61856729186449,-0.145524612552309,0.822948129493042,1.79745918974092,1.39865164179446,-0.344778632082909,-0.404446227720985,-0.383798889135426,0.470994425436512,-0.880472217450844,-0.428242703225049,-0.19157898882856,0.537142048998957,0.407861454900728,-0.710970667395086,-2.0944905078825,1.02567674223057,-1.00923450190216,0.366335142526423,0.439350639938584,0.401534845940876,-1.9348745366629,-0.828809870743613,-0.792811682807302,-1.27542726751262,-0.468210972221005,0.148702013999181,0.160644314367921,-0.391681584861278,0.901801506075812,-2.3952184706005,0.0577457057365734,0.271934865434373,-2.34986715307589,-1.95824050073832,0.209856406643602,0.0470879278822029,0.508658717046252,-1.19641114262108,-0.152159307241988,-0.00229343940408227,0.251663158129825,-0.0496040361438791,0.983943669407922,-0.118874227435617,-0.420974243338464,-0.574358974358974,-0.336888596928729,0.0389725385448709,-0.104756944975326,0.786521358855264
137,NA,NA,NA,1,-0.0941371555665197,0.228868677783825,-0.799762731745548,0.747799729658283,-0.32789940826565,-0.657134578556522,-0.369730319047599,1.79745918974092,1.39865164179446,-0.344778632082909,-0.404446227720985,2.59395111277736,0.470994425436512,1.14102011853324,-0.428242703225049,-0.19157898882856,-0.30311492220451,-0.288235844866633,-0.710970667395086,0.598425859395001,1.02567674223057,0.310985050004735,0.366335142526423,0.439350639938584,0.401534845940876,0.97714399677625,0.821475270117564,-0.792811682807302,1.21997390805555,-0.468210972221005,0.148702013999181,0.160644314367921,-0.391681584861278,-0.67110809754479,-0.181977584008662,0.0577457057365734,-1.58216648979999,-0.0510840685451281,0.0536504246777623,-1.84308670182642,0.0470879278822029,0.508658717046252,-1.19641114262108,-0.152159307241988,-0.346309350016427,-0.278030112021818,-0.31719823711985,-0.26983224353941,-0.344993681796845,-0.420974243338464,-0.574358974358974,-0.829095962571352,-0.354217531004341,0.694236703141575,-0.666960493564989
138,0,1,0,1,1.05077419591818,-0.731782030689635,-1.00202208451081,-0.609094941092634,1.61856729186449,-0.145524612552309,0.0775240991551416,-0.553868238699235,1.39865164179446,2.88752104369436,-0.404446227720985,2.59395111277736,0.470994425436512,-0.880472217450844,-0.428242703225049,5.19658007197469,-0.396476807893784,-0.0562034116108462,1.13837499923953,-2.0944905078825,-1.41641073927079,-1.00923450190216,0.366335142526423,0.439350639938584,0.401534845940876,0.97714399677625,0.821475270117564,-0.0526348005183271,0.596123614163508,-0.468210972221005,0.909110040131357,1.1118277547043,-0.391681584861278,1.68825630788611,-0.181977584008662,1.05719061271573,1.19898554305155,1.09830747372025,1.05959588738581,1.23632796087861,0.0470879278822029,-1.06993730137315,1.45138400908131,0.989035497072923,-0.260305372363341,0.251663158129825,-0.339497753867848,0.0989253779156875,0.0426396685366887,-0.420974243338464,-0.574358974358974,-0.336888596928729,-0.29824255582546,-0.104756944975326,-0.338335077381745
139,0.5,1,0,1,1.05077419591818,0.411849765112102,-0.799762731745548,2.1046944004092,0.802307062777655,-0.657134578556522,0.226608905222722,-0.553868238699235,-0.543920082920068,-0.344778632082909,-0.404446227720985,2.59395111277736,0.470994425436512,1.14102011853324,-0.428242703225049,-0.19157898882856,0.0703326205525866,-0.17221962823874,0.213702165922222,0.598425859395001,-0.195366998520109,0.310985050004735,0.366335142526423,0.439350639938584,0.401534845940876,0.97714399677625,0.821475270117564,-0.0526348005183271,-0.0277266797285352,-0.468210972221005,0.909110040131357,1.1118277547043,-1.22308117536871,-1.45756289935509,0.924642859287258,-2.94058901520089,1.19898554305155,1.09830747372025,1.05959588738581,-0.816615147591407,1.10656630523177,-1.85923531058285,-0.313812758720283,0.989035497072923,-0.260305372363341,-0.278030112021818,-0.216850411753861,0.202177511923115,0.188002174911764,-0.420974243338464,1.73333333333333,-0.336888596928729,-0.17264017249724,1.49323035125847,-0.656037394891642
140,0,1,0,1,-0.0941371555665197,-0.525928307445322,2.23412755973344,-0.609094941092634,2.37203827256002,3.43574514947718,4.55006828118255,-0.553868238699235,-0.543920082920068,-0.344778632082909,-0.404446227720985,-0.383798889135426,-2.11373108000776,-0.880472217450844,-0.428242703225049,-0.19157898882856,3.9915318195021,3.19225065397017,-0.710970667395086,-2.0944905078825,1.02567674223057,-1.00923450190216,0.366335142526423,-1.4616857828726,0.401534845940876,-0.478865269943328,-0.828809870743613,-0.792811682807302,0.596123614163508,-0.468210972221005,0.148702013999181,0.160644314367921,-0.391681584861278,0.115346704265511,0.924642859287258,0.0577457057365734,0.271934865434373,1.09830747372025,1.05959588738581,-0.816615147591407,0.0470879278822029,-0.280639292163449,0.568785625180513,-1.2933541115569,0.341722471208262,-0.278030112021818,0.396386298816073,-0.0485776706663516,-0.118874227435617,-0.420974243338464,-0.574358974358974,3.10856296256964,0.351613253568376,-0.903750593092228,1.44359483323323
141,0,1,0,1,-1.23904850705122,0.0458875904555491,0.211534032080781,-0.609094941092634,-0.0139531663091766,-0.145524612552309,-0.220645512980019,-0.553868238699235,-0.543920082920068,-0.344778632082909,-0.404446227720985,-0.383798889135426,0.470994425436512,-0.880472217450844,-0.428242703225049,-0.19157898882856,-0.116391150825962,-0.17221962823874,1.13837499923953,0.598425859395001,-0.195366998520109,-1.00923450190216,0.366335142526423,0.439350639938584,0.401534845940876,-0.478865269943328,-0.828809870743613,-0.792811682807302,0.596123614163508,-0.468210972221005,0.909110040131357,1.1118277547043,-0.391681584861278,0.901801506075812,0.924642859287258,1.05719061271573,0.271934865434373,-0.0510840685451281,1.05959588738581,-0.816615147591407,0.0470879278822029,-0.280639292163449,0.568785625180513,0.989035497072923,-0.260305372363341,-0.278030112021818,-0.306048478745851,-0.432085596979653,-0.361145071394075,-0.420974243338464,-0.574358974358974,-0.336888596928729,-0.354217531004341,-0.903750593092228,0.453086860406035
142,0,1,0,1,-0.0941371555665197,-0.64944054139191,0.211534032080781,-1.96598961184355,1.68135654025578,2.41252521746875,0.0775240991551416,-0.553868238699235,-0.543920082920068,-0.344778632082909,-0.404446227720985,-0.383798889135426,0.470994425436512,-0.880472217450844,-0.428242703225049,-0.19157898882856,-0.209753036515236,0.0598128050170473,-0.710970667395086,0.598425859395001,1.02567674223057,-1.00923450190216,0.366335142526423,0.439350639938584,0.401534845940876,0.97714399677625,0.821475270117564,-0.792811682807302,-1.27542726751262,-0.468210972221005,0.909110040131357,0.160644314367921,0.439718005646151,0.901801506075812,0.924642859287258,0.0577457057365734,-0.655115812182807,-0.0510840685451281,0.0536504246777623,1.23632796087861,1.10656630523177,0.508658717046252,0.568785625180513,0.989035497072923,-0.0882974170571684,-0.278030112021818,-0.294898720371852,-0.0190770609499438,-0.344993681796845,-0.420974243338464,-0.574358974358974,2.12414823128439,-0.291416339340231,-1.70274424120913,0.660660999853333
143,0,1,0,1,-0.0941371555665197,-0.241654118203177,-0.799762731745548,-0.609094941092634,-0.641845650222124,0.877695319456115,0.673863323425462,-0.553868238699235,-0.543920082920068,-0.344778632082909,-0.404446227720985,2.59395111277736,-2.11373108000776,1.14102011853324,2.32474610322169,-0.19157898882856,0.537142048998957,0.291845238272834,-0.710970667395086,-0.748032324243752,-0.195366998520109,-1.00923450190216,0.366335142526423,-1.4616857828726,-1.21177480292871,-0.478865269943328,-0.828809870743613,-0.792811682807302,-1.27542726751262,-0.468210972221005,0.909110040131357,0.160644314367921,0.439718005646151,-0.67110809754479,0.924642859287258,1.05719061271573,0.271934865434373,1.09830747372025,-0.952295038030281,-0.816615147591407,0.0470879278822029,-0.280639292163449,0.568785625180513,0.989035497072923,7.39404863876133,-0.278030112021818,0.730879050036036,1.94271348519118,0.817906369203756,-0.420974243338464,1.73333333333333,1.13973349999914,1.46155605406667,-0.104756944975326,0.998652940559791
144,0,1,0,1,1.05077419591818,-0.0456029532085919,0.211534032080781,0.747799729658283,-0.767424147004713,-0.657134578556522,-0.518815125115179,-0.553868238699235,-0.543920082920068,-0.344778632082909,-0.404446227720985,-0.383798889135426,0.470994425436512,-0.880472217450844,-0.428242703225049,-0.19157898882856,-0.396476807893784,-0.288235844866633,-0.710970667395086,0.598425859395001,-0.195366998520109,0.310985050004735,-1.59617454957942,0.439350639938584,0.401534845940876,-0.478865269943328,-0.828809870743613,-0.792811682807302,-1.27542726751262,-0.468210972221005,0.909110040131357,1.1118277547043,1.27111759615358,1.68825630788611,-0.181977584008662,0.0577457057365734,1.19898554305155,-0.0510840685451281,1.05959588738581,0.209856406643602,1.10656630523177,0.508658717046252,1.45138400908131,-0.152159307241988,-0.260305372363341,-0.278030112021818,-0.306048478745851,-0.432085596979653,-0.361145071394075,-0.420974243338464,-0.574358974358974,-0.829095962571352,-0.354217531004341,-0.104756944975326,0.68163047066115
145,0,1,0,1,-0.666592831308867,-0.841570683086602,0.211534032080781,-0.609094941092634,2.37203827256002,4.97057504748981,4.99732269938529,-0.553868238699235,-0.543920082920068,-0.344778632082909,-0.404446227720985,-0.383798889135426,0.470994425436512,-0.880472217450844,-0.428242703225049,-0.19157898882856,8.93971176103363,11.0813533846669,-0.710970667395086,0.598425859395001,-1.41641073927079,-1.00923450190216,0.366335142526423,-1.4616857828726,0.401534845940876,-0.478865269943328,-0.828809870743613,-0.792811682807302,-1.27542726751262,-0.468210972221005,0.909110040131357,0.160644314367921,-0.391681584861278,0.901801506075812,0.924642859287258,-0.941699201242581,-1.58216648979999,-1.20047561081051,-0.952295038030281,0.209856406643602,-1.01239044946736,1.29795672625595,1.45138400908131,-0.152159307241988,0.0837105382490039,-0.278030112021818,-0.216850411753861,-0.446835901837857,-0.296539513005153,-0.420974243338464,-0.574358974358974,4.58518505949751,-0.246363310537717,-0.903750593092228,2.24684504077369
146,0,1,0,1,-0.666592831308867,-0.0456029532085919,-0.462663810470107,-0.609094941092634,-1.39531663091766,-0.657134578556522,0.524778517357882,-0.553868238699235,-0.543920082920068,-0.344778632082909,-0.404446227720985,-0.383798889135426,0.470994425436512,1.14102011853324,-0.428242703225049,-0.19157898882856,0.0703326205525866,-0.0562034116108462,-0.710970667395086,0.598425859395001,-1.41641073927079,-1.00923450190216,0.366335142526423,0.439350639938584,0.401534845940876,0.97714399677625,0.821475270117564,0.687542081770648,0.596123614163508,-0.468210972221005,0.909110040131357,1.1118277547043,-1.22308117536871,-1.45756289935509,0.924642859287258,-0.941699201242581,1.19898554305155,1.09830747372025,0.0536504246777623,0.209856406643602,1.10656630523177,-0.280639292163449,0.568785625180513,0.989035497072923,-0.346309350016427,0.198693831114661,-0.328347995493849,-0.34358376783043,-0.344993681796845,-0.420974243338464,1.73333333333333,-0.336888596928729,-0.36937173160155,-0.104756944975326,-0.431180193841006
